Player,G,PTS,TRB,AST
Art Spoelstra,278,7.2,4.6,1.0
Bruce Spraggins,70,12.2,4.7,0.9
Latrell Sprewell,913,18.3,4.1,4.0
Larry Spriggs,169,5.2,2.3,1.3
Jaden Springer,72,3.0,1.4,0.8
Jim Springer,2,0.5,-,0.0
Jim Spruill,1,2.0,-,0.0
Ryan Stack,43,2.3,1.8,0.2
Jerry Stackhouse,970,16.9,3.2,3.3
Kevin Stacom,347,5.1,1.5,1.5
Erv Staggs,53,8.5,2.3,1.4
Bud Stallworth,313,7.7,2.8,0.7
Dave Stallworth,522,9.3,4.7,1.7
Ed Stanczak,76,7.6,1.9,1.0
Cassius Stanley,33,2.7,1.2,0.2
Terence Stansbury,192,6.3,1.4,2.0
John Starks,866,12.5,2.5,3.6
Keith Starr,17,0.8,0.6,0.4
Nik Stauskas,343,6.7,2.0,1.5
Larry Staverman,265,4.7,3.8,0.9
Larry Steele,610,8.2,2.9,2.8
Matt Steigenga,2,1.5,1.5,1.0
Vladimir Stepania,270,4.1,4.4,0.3
D.J. Stephens,4,2.3,1.3,0.0
Everette Stephens,38,1.9,0.6,1.0
Jack Stephens,72,10.3,5.2,2.9
Joe Stephens,22,3.2,2.0,0.5
Lance Stephenson,554,8.6,4.1,2.9
Alex Stepheson,8,2.8,3.5,0.3
Brook Steppe,238,5.4,1.4,1.2
Barry Stevens,2,1.0,1.0,0.0
Lamar Stevens,203,5.7,2.9,0.6
Wayne Stevens,8,1.6,2.0,0.5
DeShawn Stevenson,824,7.2,2.2,1.6
Dennis Stewart,12,3.3,1.4,0.2
Isaiah Stewart,256,9.1,7.5,1.3
Kebu Stewart,15,2.7,2.1,0.1
Larry Stewart,270,7.4,4.0,1.3
Michael Stewart,286,2.2,3.2,0.3
Norm Stewart,5,2.0,1.0,0.4
Greg Stiemsma,203,3.2,3.3,0.5
Steve Stipanovich,403,13.2,7.8,2.3
Bryant Stith,586,10.1,3.4,2.0
Sam Stith,32,4.4,1.6,1.9
Tom Stith,25,3.1,1.6,0.7
Alex Stivrins,22,2.0,1.0,0.2
David Stockton,6,3.0,0.3,1.5
John Stockton,1504,13.1,2.7,10.5
Peja Stojaković,804,17.0,4.7,1.8
Ed Stokes,4,0.8,1.0,0.3
Greg Stokes,42,3.1,1.5,0.4
Jarnell Stokes,28,2.4,1.4,0.3
Maurice Stokes,202,16.4,17.3,5.3
Art Stolkey,23,4.4,-,1.7
Randy Stoll,25,5.7,3.6,0.5
Diamond Stone,7,1.4,0.9,0.0
George Stone,259,13.6,5.7,1.3
Julyan Stone,70,1.1,1.1,1.1
Awvee Storey,60,2.4,1.4,0.4
Damon Stoudamire,878,13.4,3.5,6.1
Salim Stoudamire,157,8.0,1.4,1.0
Amar'e Stoudemire,846,18.9,7.8,1.2
Paul Stovall,38,4.6,3.1,0.7
D.J. Strawberry,33,2.2,0.8,0.9
Joe Strawder,231,8.6,9.9,1.1
Julian Strawther,67,5.6,1.4,1.0
Bill Stricker,1,4.0,0.0,0.0
Erick Strickland,501,7.5,2.6,2.4
Mark Strickland,281,4.6,2.7,0.4
Rod Strickland,1094,13.2,3.7,7.3
Roger Strickland,1,2.0,0.0,0.0
John Stroeder,46,1.8,1.8,0.5
Derek Strong,456,6.8,4.9,0.6
Lamont Strothers,13,4.6,1.2,1.1
John Stroud,9,2.8,1.4,1.0
Red Stroud,7,2.9,0.3,0.1
Max Strus,259,10.6,3.2,2.2
Rodney Stuckey,651,12.6,2.9,3.6
Gene Stump,148,5.3,-,0.8
Stan Stutz,166,7.1,-,1.1
Jalen Suggs,196,11.9,3.3,3.3
Gary Suiter,30,1.4,1.4,0.1
Jared Sullinger,269,10.8,7.5,1.8
DaJuan Summers,83,3.3,1.0,0.3
Edmond Sumner,161,6.2,1.5,1.1
Barry Sumpter,1,0.0,0.0,0.0
Don Sunderlage,113,7.7,2.5,2.0
Bruno Šundov,102,1.7,1.0,0.2
Jon Sundvold,502,7.7,1.1,2.9
Bob Sura,657,8.6,3.4,3.8
Dick Surhoff,58,3.1,1.6,0.6
George Sutor,79,4.8,5.1,0.4
Dane Suttle,46,5.9,1.1,1.0
Greg Sutton,168,4.5,0.9,1.7
Keith Swagerty,80,12.3,10.4,1.2
Bennie Swain,58,4.6,4.5,0.5
Caleb Swanigan,75,2.3,2.9,0.7
Norm Swanson,63,1.6,1.7,0.5
Dan Swartz,39,4.5,2.3,0.5
Mike Sweetney,233,6.5,4.5,0.6
Cole Swider,27,1.9,0.6,0.4
Robert Swift,97,4.3,3.9,0.2
Skeeter Swift,283,11.6,2.2,2.9
Stromile Swift,547,8.4,4.6,0.5
Aaron Swinson,9,2.7,0.9,0.3
Craig Sword,3,2.0,0.0,0.3
Pape Sy,3,2.3,1.0,0.7
Buck Sydnor,15,1.0,-,0.0
Keifer Sykes,32,5.6,1.4,1.9
Larry Sykes,1,0.0,2.0,0.0
Brett Szabo,70,2.2,2.4,0.2
Wally Szczerbiak,651,14.1,4.0,2.4
Walt Szczerbiak,53,6.3,2.8,0.8
